Product Name,Product ID,Processor Type,Generation,RAM,Storage,Graphics,Display,Price
Dell Inspiron 15 3520 Intel Core i5 1235U 8GB RAM 512GB SSD 15.6 Inch FHD Display Platinum Silver Laptop, 33.01.013.1643,Ryzen 5,8th (Intel),8GB,128GB,2GB,15.6,0 
Microsoft Surface Go 2 LTE Intel Core M3 8GB RAM 128GB SSD 10.5 Inch PixelSense MultiTouch Display Platinum Surface Go (Type Cover is sold separately) #SUF-00001, 33.03.191.334,Ryzen 7,Not Applicable,8GB,512GB SSD,Shared,10.5,0 
Asus TUF Gaming A17 FA706ICB AMD Ryzen 5 4600H 8GB RAM 512GB SSD 17.3 Inch FHD Display Graphite Black Gaming Laptop, 33.02.006.1706,Core i7,Not Applicable,8GB,512GB SSD,4GB,17.3,0 
Asus TUF Gaming A17 FA706ICB AMD Ryzen 7 4800H 16GB RAM 512GB SSD 17.3 Inch FHD Display Graphite Black Gaming Laptop, 33.02.006.1707,Core i7,12th (Intel),16GB,512GB SSD,4GB,17.3,0 
Asus TUF Gaming F15 FX507ZC Intel Core i7 12700H 8GB RAM 512GB SSD 15.6 Inch FHD Display Jaeger Gray Gaming Laptop, 33.02.006.1708,Core i7,12th (Intel),8GB,512GB SSD,4GB,15.6,0 
Asus TUF Dash F15 FX517ZE Intel Core i7 12650H 16GB RAM 512GB SSD 15.6 Inch FHD Display OFF-Black Gaming Laptop, 33.02.006.1710,Apple M2,12th (Intel),16GB,512GB SSD,4GB,15.6,0 
Asus TUF Dash F15 FX517ZM Intel Core i7 12650H 16GB RAM 512GB SSD 15.6 Inch FHD Display OFF-Black Gaming Laptop, 33.02.006.1711,Ryzen 5,Not Applicable,16GB,512GB SSD,6GB,15.6,0 
Apple MacBook Pro (2022) Apple M2 Chip 16GB RAM 512GB SSD 13.3 Inch Retina Display Silver Laptop, 33.03.005.295,Core i7,Not Applicable,16GB,256GB SSD,Shared,13.3,0 
Lenovo IdeaPad 1 15AMN7 AMD Ryzen 5 7520U 8GB RAM 256GB SSD 15.6 Inch FHD Display Cloud Grey Laptop, 33.01.200.1057,Core i3,12th (Intel),8GB,1TB SSD,Shared,15.6,0 
Microsoft Surface Pro 9 (Wi-Fi) Intel Core i7 1265U 32GB RAM 1TB SSD 13 Inch Pixelsense Flow Multi Touch Display Platinum 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.338,Core i5,11th (Intel),32GB,1TB HDD,Shared,13,0 
Dell Vostro 14 3400 Intel Core i3 1115G4 8GB RAM 1TB HDD 14 Inch HD Display Grey Laptop, 33.01.013.1655,Ryzen 5,12th (Intel),8GB,512GB SSD,Shared,14,0 
Acer Aspire 5 A515-57G Intel Core i5 1240P 8GB RAM 512GB SSD 15.6 Inch FHD Display Steel Gray Gaming Laptop, 33.02.002.983,Ryzen 7,Not Applicable,8GB,512GB SSD,4GB,15.6,0 
Asus TUF Gaming A15 FA506IHRB AMD Ryzen 5 4600H 8GB RAM 512GB SSD 15.6 Inch FHD Display Graphite Black (TUF) Gaming Laptop, 33.02.006.1713,Core i5,Not Applicable,8GB,512GB SSD,4GB,15.6,0 
Asus TUF Gaming A15 FA507RC AMD Ryzen 7 6800H 8GB RAM 512GB SSD 15.6 Inch FHD Display Jaeger Gray (TUF) Gaming Laptop, 33.02.006.1715,Core i7,12th (Intel),8GB,512GB SSD,4GB,15.6,0 
Asus TUF Dash F15 FX517ZC Intel Core i5 12450H 8GB RAM 512GB SSD 15.6 Inch FHD Display OFF-Black Gaming Laptop, 33.02.006.1717,Intel Celeron,12th (Intel),8GB,256GB SSD,4GB,15.6,0 
Microsoft Surface Pro 9 (Wi-Fi) Intel Core i7 1255U 16GB RAM 256GB SSD 13 Inch Pixelsense Flow Multi Touch Display Graphite 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.341,Intel Celeron,Not Applicable,16GB,256GB SSD,Shared,13,0 
Lenovo IdeaPad Slim 3i 15IGL Intel CDC N4020 4GB RAM 256GB SSD 15.6 Inch FHD Antiglare Display Grey Laptop, 33.01.200.1061,Ryzen 5,Not Applicable,4GB,256GB SSD,Shared,15.6,0 
Lenovo IdeaPad Slim 3i 15IGL Intel CDC N4020 4GB RAM 256GB SSD 15.6 Inch HD Display Platinum Grey Laptop, 33.01.200.1060,Ryzen 5,Not Applicable,4GB,512GB SSD,Shared,15.6,0 
Acer Swift Go 14 SFG14-41-R3FA AMD Ryzen 5 7530U 8GB RAM 512GB SSD 14 Inch FHD Display Pure Silver Laptop, 33.01.002.985,Core i5,Not Applicable,8GB,512GB SSD,Shared,14,0 
Acer Aspire 3 A315-24P-R77Z AMD Ryzen 5 7520U 8GB RAM 512GB SSD 15.6 Inch FHD Display Pure Silver Laptop, 33.01.002.984,Core i5,12th (Intel),8GB,512GB SSD,Shared,15.6,0 
Acer Aspire 3 A315-59-52Q3 Intel Core i5 1235U 8GB RAM 512GB SSD 15.6 Inch FHD Display Pure Silver Laptop, 33.01.002.989,Core i3,12th (Intel),8GB,512GB SSD,Shared,15.6,0 
Acer Swift 3 SF314-512-532A Intel Core i5 1240P 16GB RAM 512GB SSD 14 Inch 2K QHD Display Pure Silver Laptop, 33.01.002.986,Core i5,12th (Intel),16GB,512GB SSD,Shared,14,0 
Acer Aspire 3 A315-59 Intel Core i3 1215U 8GB RAM 512GB SSD 15.6 Inch FHD Display Pure Silver Laptop, 33.01.002.988,Core i9,12th (Intel),8GB,512GB SSD,Shared,15.6,0 
Acer Aspire 5 A515-57G Intel Core i5 1240P 16GB RAM 512GB SSD 15.6 Inch FHD Display Steel Gray Gaming Laptop #UN.K9TSI.002, 33.02.002.990,Core i7,13th (Intel),16GB,2TB SSD,4GB,15.6,0 
MSI Raider GE68 HX 13VG Intel Core i9 13950HX 32GB RAM 2TB SSD 16 Inch 4K UHD+ Display Core Black Gaming Laptop, 33.02.033.1246,Core i7,11th (Intel),32GB,1TB SSD,8GB,16,0 
MSI GF63 Thin 11UC Intel Core i7 11800H 8GB RAM 1TB SSD 15.6 Inch FHD Display Black Gaming Laptop, 33.02.033.1253,Core i5,13th (Intel),8GB,2TB SSD,4GB,15.6,0 
MSI Creator Z16 HX Studio B13VFTO Intel Core i7 13700HX 32GB RAM 2TB SSD 16 Inch QHD+ Touch Display Lunar Gray Gaming Laptop, 33.02.033.1248,Core i3,12th (Intel),32GB,512GB SSD,8GB,16,0 
Acer Aspire 5 A515-57G Intel Core i5 1240P 16GB RAM 512GB SSD 15.6 Inch FHD Display Steel Gray Gaming Laptop, 33.02.002.992,Core i3,11th (Intel),16GB,1TB HDD,4GB,15.6,0 
Lenovo IdeaPad Slim 3i 14ITL6 Intel Core i3 1115G4 8GB RAM 1TB HDD 14 Inch FHD Antiglare Display Arctic Grey Laptop, 33.01.200.1064,Core i5,11th (Intel),8GB,1TB HDD,Shared,14,0 
Lenovo IdeaPad Slim 3i 14ITL6 Intel Core i3 8GB RAM 1TB HDD 14 Inch FHD LED Display Blue Laptop, 33.01.200.1066,Core i5,12th (Intel),8GB,512GB SSD,Shared,14,0 
Lenovo IdeaPad Slim 3i 15IAU7 Intel Core i5 1235U 8GB RAM 512GB SSD 15.6 Inch FHD Antiglare IPS Display Abyss Blue Laptop, 33.01.200.1069,Core i7,12th (Intel),8GB,512GB SSD,Shared,15.6,0 
Lenovo IdeaPad Gaming 3i 16IAH7 Intel Core i5 12450H 16GB RAM 512GB SSD 16 Inch FHD+ WUXGA Display Onyx Grey Gaming Laptop, 33.02.200.1072,Core i7,12th (Intel),16GB,1TB SSD,4GB,16,0 
Lenovo Yoga 9i 14IAP7 Intel Core i7 1280P 16GB RAM 1TB SSD 14 Inch 2.8K OLED 360 Degree Rotating Touch Display Oatmeal Laptop, 33.03.200.1073,Core i7,12th (Intel),16GB,1TB SSD,Shared,14,0 
Lenovo Yoga 9i 14IAP7 Intel Core i7 1260P 16GB RAM 1TB SSD 14 Inch 4K OLED 360 Degree Rotating Touch Display Storm Grey Laptop, 33.03.200.1074,Core i7,12th (Intel),16GB,512GB SSD,Shared,14,0 
Lenovo IdeaPad FLEX 5i 14IAU7 Intel Core i7 1255U 16GB RAM 512GB SSD 14 Inch FHD+ WUXGA 360 Degree Rotating Touch Display Storm Grey Laptop, 33.03.200.1077,Core i3,12th (Intel),16GB,1TB SSD,Shared,14,0 
Lenovo Yoga Slim 7i Carbon 13IAP7 Intel Core i7 1260P 16GB RAM 1TB SSD 13.3 Inch 2.5K QHD WQXGA Display Onyx Grey Laptop, 33.03.200.1075,Core i7,11th (Intel),16GB,1TB HDD,Shared,13.3,0 
Acer Extensa 15 EX215-54-34SE Intel Core i3 1115G4 8GB RAM 1TB HDD 15.6 Inch FHD Display Charcoal Black Laptop, 33.01.002.993,Core i7,12th (Intel),8GB,512GB SSD,Shared,15.6,0 
Lenovo Legion 5i 15IAH7H Intel Core i7 12700H 16GB RAM 512GB SSD 15.6 Inch 2.5K WQHD Display Storm Grey Gaming Laptop, 33.02.200.1079,SQ3,12th (Intel),16GB,512GB SSD,8GB,15.6,0 
Lenovo Yoga Slim 7i Pro 14IAH7 Intel Core i7 12700H 16GB RAM 512GB SSD 14 Inch 2.8K WQHD Display Storm Grey Laptop, 33.03.200.1084,Core i7,Not Applicable,16GB,128GB SSD,2GB,14,0 
Microsoft Surface Pro 9 LTE Microsoft SQ3 8GB RAM 128GB SSD 13 Inch Pixelsense Flow Multi Touch Display Platinum 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.342,Core i7,12th (Intel),8GB,256GB SSD,Shared,13,0 
Microsoft Surface Pro 9 (Wi-Fi) Intel Core i7 1255U 16GB RAM 256GB SSD 13 Inch Pixelsense Flow Multi Touch Display Platinum 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.343,Core i3,12th (Intel),16GB,512GB SSD,Shared,13,0 
HP ProBook 440 G9 Intel Core i7 1255U 8GB RAM 512GB SSD 14 Inch FHD Display Silver Laptop, 33.01.020.1502,Core i3,12th (Intel),8GB,256GB SSD,Shared,14,0 
Asus VivoBook 15 X1502ZA Intel Core i3 1215U 8GB RAM 256GB SSD 15.6 Inch FHD Display Quiet Blue Laptop, 33.01.006.1719,Intel Celeron,12th (Intel),8GB,512GB SSD,Shared,15.6,0 
Asus VivoBook 15 X1502ZA Intel Core i3 1220P 8GB RAM 512GB SSD 15.6 Inch FHD Display Quiet Blue Laptop, 33.01.006.1720,Core i5,Not Applicable,8GB,256GB SSD,Shared,15.6,0 
Asus E210MA Intel CDC N4020 4GB RAM 256GB SSD 11.6 Inch HD Display Peacock Blue Laptop, 33.01.006.1721,Core i5,12th (Intel),4GB,512GB SSD,Shared,11.6,0 
Asus VivoBook 15 X1505ZA Intel Core i5 1235U 8GB RAM 512GB SSD 15.6 Inch FHD OLED Display Indie Black Laptop, 33.01.006.1723,Core i5,12th (Intel),8GB,512GB SSD,Shared,15.6,0 
MSI Modern 14 C12M Intel Core i5 1235U 16GB RAM 512GB SSD 14 Inch FHD Display Urban Silver Laptop, 33.01.033.1256,Core i5,12th (Intel),16GB,256GB SSD,Shared,14,0 
Microsoft Surface Pro 9 (Wi-Fi) Intel Core i5 1245U 16GB RAM 256GB SSD 13 Inch Pixelsense Flow Multi Touch Display Graphite 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.347,Core i7,12th (Intel),16GB,512GB SSD,Shared,13,0 
Microsoft Surface Laptop 5 Intel Core i5 1235U 8GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Sandstone Metal Surface Laptop, 33.03.191.348,Core i7,13th (Intel),8GB,512GB SSD,Shared,13.5,0 
MSI Modern 15 B13M Intel Core i7 1355U 16GB RAM 512GB SSD 15.6 Inch FHD Display Classic Black Laptop #B13M-477BD-CB71355U16GXXDX11EMH / B13M-810BD-CB71355U16GXXDX11EMH, 33.01.033.1263,Core i7,13th (Intel),16GB,512GB SSD,Shared,15.6,0 
MSI Modern 14 C13M Intel Core i7 1355U 16GB RAM 512GB SSD 14 Inch FHD Display Classic Black Laptop #C13M-649BD-CB71355U16GXXDX11EMH / C13M-1007BD-CB71355U16GXXDX11EMH, 33.01.033.1261,Core i5,12th (Intel),16GB,512GB SSD,Shared,14,0 
MSI Cyborg 15 A12VF Intel Core i7 12650H 16GB RAM 512GB SSD 15.6 Inch FHD Display Black Gaming Laptop, 33.02.033.1259,Core i7,12th (Intel),16GB,512GB SSD,8GB,15.6,0 
Microsoft Surface Pro 9 (Wi-Fi) Intel Core i5 1245U 8GB RAM 512GB SSD 13 Inch Pixelsense Flow Multi Touch Display Graphite 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.355,Core i7,12th (Intel),8GB,512GB SSD,Shared,13,0 
Microsoft Surface Pro 9 (Wi-Fi) Intel Core i7 1265U 16GB RAM 512GB SSD 13 Inch Pixelsense Flow Multi Touch Display Platinum 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.354,Core i7,12th (Intel),16GB,1TB SSD,Shared,13,0 
Microsoft Surface Pro 9 (Wi-Fi) Intel Core i7 1265U 16GB RAM 1TB SSD 13 Inch Pixelsense Flow Multi Touch Display Platinum 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.356,Core i7,12th (Intel),16GB,256GB SSD,Shared,13,0 
Microsoft Surface Pro 9 (Wi-Fi) Intel Core i7 1265U 16GB RAM 256GB SSD 13 Inch Pixelsense Flow Multi Touch Display Platinum 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.357,Core i5,12th (Intel),16GB,512GB SSD,Shared,13,0 
Microsoft Surface Laptop 5 Intel Core i7 1265U 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Black Metal Surface Laptop, 33.03.191.352,Core i5,12th (Intel),16GB,256GB SSD,Shared,13.5,0 
Microsoft Surface Laptop 5 Intel Core i5 1245U 8GB RAM 256GB SSD 13.5 Inch Pixelsense Multi Touch Display Platinum Alcantara Surface Laptop, 33.03.191.353,Core i7,12th (Intel),8GB,256GB SSD,Shared,13.5,0 
Microsoft Surface Pro 9 (Wi-Fi) Intel Core i5 1245U 8GB RAM 256GB SSD 13 Inch Pixelsense Flow Multi Touch Display Platinum 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.358,Core i5,12th (Intel),8GB,512GB SSD,Shared,13,0 
Microsoft Surface Laptop 5 Intel Core i7 1255U 16GB RAM 512GB SSD 15 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop, 33.03.191.360,Core i5,11th (Intel),16GB,1TB HDD+256GB SSD,Shared,15,0 
Dell Latitude 15-3520 Intel Core i5 1135G7 8GB RAM 1TB HDD+256GB SSD 15.6 Inch HD Display Black Laptop, 33.01.013.1659,Core i5,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Dell Latitude 14-3420 Intel Core i5 1145G7 8GB RAM 512GB SSD 14 Inch HD Display Black Laptop, 33.01.013.1661,Core i7,12th (Intel),8GB,1TB SSD,Shared,14,0 
Gigabyte AERO 14 OLED 9MF Intel Core i5 12500H 16GB RAM 1TB SSD 14 Inch 2.8K QHD+ Display Twilight Silver Gaming Laptop, 33.02.018.87,Core i5,12th (Intel),16GB,512GB SSD,6GB,14,0 
Microsoft Surface Laptop 5 Intel Core i7 1255U 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Sage Metal Surface Laptop, 33.03.191.362,Core i5,11th (Intel),16GB,1TB HDD+256GB SSD,Shared,13.5,0 
HP 250 G8 Intel Core i5 1135G7 8GB RAM 1TB HDD + 256GB SSD 15.6 Inch FHD Display Ash Silver Laptop, 33.01.020.1504,Core i3,12th (Intel),8GB,512GB SSD,Shared,15.6,0 
HP ProBook 450 G9 Intel Core i5 1235U 8GB RAM 512GB SSD 15.6 Inch FHD Display Silver Laptop#6K557PA, 33.01.020.1505,Ryzen 3,11th (Intel),8GB,1TB HDD+250GB SSD,Shared,15.6,0 
Acer Extensa 15 EX215-54-37AH Intel Core i3 1115G4 8GB RAM 1TB HDD + 250GB SSD 15.6 Inch FHD Display Charcoal Black Laptop, 33.01.002.994,Core i3,Not Applicable,8GB,512GB SSD,Shared,15.6,0 
Acer Aspire 3 A315-24P AMD Ryzen 3 7320U 8GB RAM 512GB SSD 15.6 Inch FHD Display Pure Silver Laptop, 33.01.002.995,Core i3,12th (Intel),8GB,512GB SSD,Shared,15.6,0 
Acer Aspire 3 A315-59-34TO Intel Core i3 1215U 8GB RAM 512GB SSD 15.6 Inch FHD Display Moonstone Purple Laptop, 33.01.002.997,Core i7,12th (Intel),8GB,512GB SSD,Shared,15.6,0 
Acer Aspire 3 A315-59-39P4 Intel Core i3 1215U 8GB RAM 512GB SSD 15.6 Inch FHD Display Willow Green Laptop, 33.01.002.998,Core i5,12th (Intel),8GB,512GB SSD,Shared,15.6,0 
Microsoft Surface Laptop 5 Intel Core i7 1265U 32GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Black Metal Surface Laptop, 33.03.191.364,Core i5,12th (Intel),32GB,512GB SSD,Shared,13.5,0 
Acer Aspire 3 A315-59-57VA Intel Core i5 1235U 8GB RAM 512GB SSD 15.6 Inch FHD Display Moonstone Purple Laptop, 33.01.002.1001,Core i7,13th (Intel),8GB,512GB SSD,Shared,15.6,0 
Acer Aspire 5 5M-A515-58GM Intel Core i5 1335U 8GB RAM 512GB SSD 15.6 Inch FHD Display Steel Gray Gaming Laptop, 33.02.002.1003,Core i5,13th (Intel),8GB,1TB SSD,4GB,15.6,0 
Asus ROG Strix G16 G614JI Intel Core i7 13650HX 16GB RAM 1TB SSD 16 Inch FHD+ Display Eclipse Gray Gaming Laptop, 33.02.006.1727,Ryzen 9,11th (Intel),16GB,512GB SSD,8GB,16,0 
Asus TUF Gaming F15 FX506HF Intel Core i5 11400H 8GB RAM 512GB SSD 15.6 Inch FHD Display Graphite Black Gaming Laptop, 33.02.006.1732,Core i7,Not Applicable,8GB,1TB SSD,4GB,15.6,0 
Asus ROG Zephyrus G15 GA503RW AMD Ryzen 9 6900HS 32GB RAM 1TB SSD 15.6 Inch WQHD Display Eclipse Gray Gaming Laptop, 33.02.006.1729,Ryzen 7,13th (Intel),32GB,512GB SSD,8GB,15.6,0 
Asus TUF Gaming F15 FX507VU4 Intel Core i7 13700H 8GB RAM 512GB SSD 15.6 Inch FHD Display Mecha Gray Gaming Laptop, 33.02.006.1730,Core i7,Not Applicable,8GB,512GB SSD,6GB,15.6,0 
Asus TUF Gaming A15 FA507RF AMD Ryzen 7 6800HS 8GB RAM 512GB SSD 15.6 Inch FHD Display Mecha Gray (TUF) Gaming Laptop, 33.02.006.1731,Core i7,12th (Intel),8GB,512GB SSD,4GB,15.6,0 
Asus ZenBook S 13 Flip OLED UP5302ZA Intel Core i7 1260P 16GB RAM 512GB SSD 13.3 Inch 3K OLED WQHD Touch Display Ponder Blue Laptop, 33.03.006.1734,Core i5,12th (Intel),16GB,512GB SSD,Shared,13.3,0 
Asus ZenBook 14 OLED UX3402ZA Intel Core i7 1260P 16GB RAM 512GB SSD 14 Inch 3K OLED WQHD Display Aqua Celadon Laptop, 33.03.006.1735,Core i7,12th (Intel),16GB,512GB SSD,Shared,14,0 
Asus ZenBook 14 OLED UX3402ZA Intel Core i5 1240P 16GB RAM 512GB SSD 14 Inch 3K OLED WQHD Display Aqua Celadon Laptop, 33.03.006.1736,Core i3,12th (Intel),16GB,512GB SSD,Shared,14,0 
Asus VivoBook Pro 15 OLED K6502ZE Intel Core i7 12650H 16GB RAM 512GB SSD 15.6 Inch 3K OLED Display Quiet Blue Laptop, 33.01.006.1737,Ryzen 7,12th (Intel),16GB,512GB SSD,4GB,15.6,0 
Asus VivoBook 14 X1402ZA Intel Core i3 1220P 8GB RAM 512GB SSD 14 Inch FHD Display Quiet Blue Laptop, 33.01.006.1744,Core i5,Not Applicable,8GB,512GB SSD,Shared,14,0 
Asus VivoBook S 16 Flip OLED TN3604YA AMD Ryzen 7 7730U 16GB RAM 512GB SSD 16 Inch 3.2K OLED Touch Display Midnight Black Laptop (Stylus Pen Included), 33.01.006.1739,Core i3,12th (Intel),16GB,512GB SSD,Shared,16,0 
Asus VivoBook 15X OLED X1503ZA Intel Core i5 12500H 8GB RAM 512GB SSD 15.6 Inch FHD OLED Display Transparent Silver Laptop, 33.01.006.1740,Core i3,12th (Intel),8GB,512GB SSD,Shared,15.6,0 
Asus VivoBook 15 OLED X1505ZA Intel Core i3 1215U 8GB RAM 512GB SSD 15.6 Inch FHD OLED WV Display Indie Black Laptop, 33.01.006.1741,Core i7,12th (Intel),8GB,512GB SSD,Shared,15.6,0 
Asus VivoBook 15 OLED X1505ZA Intel Core i3 1215U 8GB RAM 512GB SSD 15.6 Inch FHD OLED WV Display Transparent Silver Laptop, 33.01.006.1742,Core i5,12th (Intel),8GB,1TB SSD,Shared,15.6,0 
Microsoft Surface Laptop 5 Intel Core i7 1265U 32GB RAM 1TB SSD 13.5 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop, 33.03.191.365,Core i5,12th (Intel),32GB,512GB SSD,Shared,13.5,0 
HP 15s-fq5192TU Intel Core i5 1235U 8GB RAM 512GB SSD 15.6 Inch HD Display Spruce Blue Laptop, 33.01.020.1506,Core i5,12th (Intel),8GB,512GB SSD,Shared,15.6,0 
HP 14s-dq5110TU Intel Core i5 1235U 8GB RAM 512GB SSD 14 Inch FHD Display Silver Laptop, 33.01.020.1507,Core i7,12th (Intel),8GB,512GB SSD,Shared,14,0 
HP ProBook 440 G9 Intel Core i5 1235U 8GB RAM 512GB SSD 14 Inch FHD Display Silver Laptop#6K538PA, 33.01.020.1508,Core i7,12th (Intel),8GB,1TB HDD+256GB SSD,Shared,14,0 
HP 15s-du4026TU Intel Core i7 1255U 8GB RAM 1TB HDD + 256GB SSD 15.6 Inch FHD Display Silver Laptop, 33.01.020.1509,Core i7,13th (Intel),8GB,1TB SSD,Shared,15.6,0 
HP Spectre X360 Convertible 14-ef2027TU Intel Core i7 1355U 16GB RAM 1TB SSD 13.5 Inch WUXGA+ Touch Display Silver Laptop, 33.03.020.1510,Ryzen 7,12th (Intel),16GB,1TB SSD,Shared,13.5,0 
HP Envy X360 Convertible 13-bf0666TU Intel Core i7 1250U 16GB RAM 1TB SSD 13.3 Inch 2.5K QHD WQXGA Touch Display Silver Laptop, 33.03.020.1511,Core i7,Not Applicable,16GB,512GB SSD,Shared,13.3,0 
HP Victus Gaming 15-fb0119AX AMD Ryzen 7 5800H 8GB RAM 512GB SSD 15.6 Inch FHD Display Mica Silver Gaming Laptop, 33.02.020.1515,Core i5,12th (Intel),8GB,512GB SSD,4GB,15.6,0 
HP Victus Gaming 15-fa0157TX Intel Core i7 12700H 16GB RAM 512GB SSD 15.6 Inch FHD Display Performance Blue Gaming Laptop, 33.02.020.1512,Ryzen 5,12th (Intel),16GB,512GB SSD,4GB,15.6,0 
HP Victus Gaming 15-fa0163TX Intel Core i5 12500H 8GB RAM 512GB SSD 15.6 Inch FHD Display Performance Blue Gaming Laptop, 33.02.020.1513,Core i5,Not Applicable,8GB,512GB SSD,4GB,15.6,0 
HP Victus Gaming 15-fb0118AX AMD Ryzen 5 5600H 8GB RAM 512GB SSD 15.6 Inch FHD Display Mica Silver Gaming Laptop, 33.02.020.1514,Ryzen 3,12th (Intel),8GB,512GB SSD,4GB,15.6,0 
HP Pavilion 15-eg2444TX Intel Core i5 1235U 8GB RAM 512GB SSD 15.6 Inch FHD Display Silver Laptop, 33.01.020.1517,Core i7,Not Applicable,8GB,512GB SSD,2GB,15.6,0 
HP 15s-eq2618AU AMD Ryzen 3 5300U 8GB RAM 512GB SSD 15.6 Inch HD Display Spruce Blue Laptop, 33.01.020.1516,Core i7,12th (Intel),8GB,1TB SSD,Shared,15.6,0 
HP Pavilion X360 Convertible 14-ek0777TU Intel Core i7 1255U 16GB RAM 1TB SSD 14 Inch FHD Touch Display Silver Laptop, 33.03.020.1519,Core i9,12th (Intel),16GB,512GB SSD,Shared,14,0 
HP Pavilion 15-eg2117TU Intel Core i7 1260P 8GB RAM 512GB SSD 15.6 Inch FHD Display Silver Laptop, 33.01.020.1518,Core i5,13th (Intel),8GB,1TB SSD,Shared,15.6,0 
Acer Predator Helios 16 PH16-71-92RZ Intel Core i9 13900HX 32GB RAM 1TB SSD 16 Inch QHD+ WQXGA Display Abyssal Black Gaming Laptop, 33.02.002.1004,Core i7,13th (Intel),32GB,512GB SSD,12GB,16,0 
Acer Predator Helios Neo 16 PHN16-71-553K Intel Core i5 13500HX 16GB RAM 512GB SSD 16 Inch FHD+ Display Obsidian Black Gaming Laptop, 33.02.002.1007,Core i5,13th (Intel),16GB,512GB SSD,6GB,16,0 
Acer Predator Helios Neo 16 PHN16-71-747H Intel Core i7 13700HX 16GB RAM 512GB SSD 16 Inch FHD+ Display Obsidian Black Gaming Laptop, 33.02.002.1008,Core i3,11th (Intel),16GB,512GB SSD,6GB,16,0 
Acer Aspire 5 A515-56G-55Q0 Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Pure Silver Laptop, 33.01.002.1009,Core i5,11th (Intel),8GB,512GB SSD,2GB,15.6,0 
Lenovo IdeaPad Slim 3i 15ITL Intel Core i3 1115G4 4GB RAM 512GB SSD 15.6 Inch FHD Display Arctic Grey Laptop, 33.01.200.1097,Core i7,12th (Intel),4GB,512GB SSD,Shared,15.6,0 
Asus VivoBook 15X OLED X1503ZA Intel Core i5 12500H 8GB RAM 512GB SSD 15.6 Inch FHD OLED Display Quiet Blue Laptop, 33.01.006.1747,Ryzen 7,13th (Intel),8GB,1TB SSD,Shared,15.6,0 
Asus ROG Strix G16 G614JV Intel Core i7 13650HX 16GB RAM 1TB SSD 16 Inch QHD+ WQXGA Display Volt Green Gaming Laptop, 33.02.006.1751,Core i7,Not Applicable,16GB,512GB SSD,8GB,16,0 
Asus ZenBook 14 UM3402YA AMD Ryzen 7 5825U 16GB RAM 512GB SSD 14 Inch QHD+ WQXGA Display Jade Black Laptop, 33.03.006.1750,Core i7,12th (Intel),16GB,512GB SSD,Shared,14,0 
Asus VivoBook 15X OLED X1503ZA Intel Core i7 12700H 8GB RAM 512GB SSD 15.6 Inch FHD OLED Display Quiet Blue Laptop, 33.01.006.1748,Apple M2,12th (Intel),8GB,512GB SSD,Shared,15.6,0 
Asus VivoBook 15X OLED X1503ZA Intel Core i7 12700H 8GB RAM 512GB SSD 15.6 Inch FHD OLED Display Transparent Silver Laptop, 33.01.006.1749,Core i7,Not Applicable,8GB,1TB SSD,Shared,15.6,0 
Apple Macbook Pro (Early 2023) Apple M2 Pro Chip 32GB RAM 1TB SSD 16.2 Inch Liquid Retina XDR Display Space Gray Laptop #Z1740017J / Z175000BP, 33.03.005.309,Core i9,12th (Intel),32GB,512GB SSD,Shared,16.2,0 
Asus VivoBook 14 X1402ZA Intel Core i7 1255U 8GB RAM 512GB SSD 14 Inch FHD Display Icelight Silver Laptop, 33.01.006.1746,Core i9,13th (Intel),8GB,2TB SSD,Shared,14,0 
MSI Stealth 16 Mercedes AMG A13VG Intel Core i9 13900H 32GB RAM 2TB SSD 16 Inch 4K UHD+ Display Selenite Gray Gaming Laptop, 33.02.033.1265,Core i7,13th (Intel),32GB,1TB SSD,8GB,16,0 
MSI Stealth 16 Mercedes AMG A13VF Intel Core i9 13900H 32GB RAM 1TB SSD 16 Inch 4K UHD+ Display Selenite Gray Gaming Laptop, 33.02.033.1266,Core i5,13th (Intel),32GB,1TB SSD,8GB,16,0 
MSI Summit E13 Flip Evo A13MT Intel Core i7 1360P 16GB RAM 1TB SSD 13.4 Inch FHD+ Touch Display Ink Black Laptop, 33.03.033.1267,Core i5,11th (Intel),16GB,512GB SSD,Shared,13.4,0 
